# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 220, mean observations per image: 0
144 0.6142198923 0.7887943946 0.01764883988 -0.01502815167 -4.137073324 -0.5088586189 3.157415551 4 left_fisheye_image/00028.jpg

145 -0.614273582 0.7886815397 0.02331108852 0.01029507661 -4.115741475 -1.149629076 -3.236160221 5 right_fisheye_image/00028.jpg

146 0.4244183425 0.547526522 0.5698173281 -0.4420316628 3.23202414 -0.8381280391 4.221060169 1 back_fisheye_image/00029.jpg

147 -0.5179131856 0.124050047 0.8187466761 -0.2145492914 2.376850357 0.448821764 -5.565854967 2 frontleft_fisheye_image/00029.jpg

148 -0.506350334 -0.1668436528 0.8101026291 0.2439390602 2.379766467 5.256098691 -2.116507894 3 frontright_fisheye_image/00029.jpg

149 0.613481209 0.7893717519 0.01692830743 -0.01569955047 -4.701165998 -0.5072957027 3.15521696 4 left_fisheye_image/00029.jpg

150 -0.6149913269 0.7881391654 0.02269870697 0.01034855044 -4.730493676 -1.140624339 -3.233219669 5 right_fisheye_image/00029.jpg

151 0.4236114216 0.5476963742 0.5711732222 -0.4408437313 3.228882659 -1.003999759 4.818351411 1 back_fisheye_image/00030.jpg

152 -0.5195079185 0.1257380602 0.8178899181 -0.2129731081 2.636036982 0.147648544 -6.049615523 2 frontleft_fisheye_image/00030.jpg

153 -0.5083688399 -0.1665798026 0.8088261269 0.244156893 2.632760545 5.554327382 -2.606852737 3 frontright_fisheye_image/00030.jpg

154 0.6138466934 0.7890797148 0.02009327184 -0.0119038258 -5.38388392 -0.5601000073 3.141527388 4 left_fisheye_image/00030.jpg

155 -0.6147041287 0.7883665268 0.02098038884 0.01329950328 -5.357495776 -1.111878583 -3.246749964 5 right_fisheye_image/00030.jpg

156 0.4230204899 0.5484541259 0.5715806319 -0.4399401302 3.214267647 -1.181519205 5.439123559 1 back_fisheye_image/00031.jpg

157 -0.5203683283 0.1252661481 0.8169669387 -0.2146863201 2.894711938 -0.1741927102 -6.557117051 2 frontleft_fisheye_image/00031.jpg

158 -0.5095299357 -0.1680164472 0.8081362158 0.2430341023 2.883558401 5.876630958 -3.126991606 3 frontright_fisheye_image/00031.jpg

159 0.6100983874 0.7919385864 0.01853575023 -0.01642129566 -6.044978939 -0.5444918802 3.158356854 4 left_fisheye_image/00031.jpg

160 -0.618203535 0.7855546792 0.02468977439 0.0108926737 -6.017206507 -1.137810358 -3.254155996 5 right_fisheye_image/00031.jpg

161 0.4223404098 0.5490270647 0.5724316149 -0.4387709047 3.204502691 -1.396760985 6.140739107 1 back_fisheye_image/00032.jpg

162 -0.520972532 0.125918388 0.816894928 -0.2131076184 3.174968024 -0.4938433571 -7.088956267 2 frontleft_fisheye_image/00032.jpg

163 -0.506425739 -0.1691650486 0.8097547855 0.2433379227 3.197684065 6.215301957 -3.628211406 3 frontright_fisheye_image/00032.jpg

164 0.6135842829 0.7892530883 0.0181362943 -0.01627775169 -6.72611904 -0.5155156438 3.162147234 4 left_fisheye_image/00032.jpg

165 -0.6148359696 0.7882003917 0.02466813056 0.01040943549 -6.70471674 -1.175166964 -3.244506874 5 right_fisheye_image/00032.jpg

166 0.4245093273 0.5466234188 0.5711175198 -0.4413835608 3.196013267 -1.47757967 6.70231342 1 back_fisheye_image/00033.jpg

167 -0.5164393999 0.1241562845 0.820792012 -0.210180961 3.51270747 -0.7317064103 -7.49276997 2 frontleft_fisheye_image/00033.jpg

